url_id,url,url_length,has_ip_address,has_at_symbol,num_subdomains,num_hyphens,num_digits,uses_https,suspicious_https_token,is_shortened_url,domain_age_days,has_suspicious_keyword,ssl_certificate_valid,redirect_count,external_favicon,anchor_mismatch_ratio,label
URL-000511,https://nonghyup.com/,29,0,0,1,0,1,1,0,0,2550,0,0,1,0,0.03,legitimate
URL-000059,https://bank-page647.ml/,64,1,0,3,2,3,1,0,1,4,0,0,3,1,0.61,phishing
URL-000475,https://kbstar.com/,40,0,0,0,1,3,1,0,0,2086,0,1,0,0,0.12,legitimate
URL-000561,https://shinhanbank.com/,36,0,0,1,1,3,1,0,0,1332,0,1,1,0,0.09,legitimate
URL-000748,https://shinhanbank.com/,23,0,0,1,1,3,1,0,0,3512,0,1,0,0,0.12,legitimate
URL-000253,http://login-page598.gq/,79,0,0,4,5,5,0,0,1,42,1,0,1,1,0.42,phishing
URL-000022,https://verify-page303.xyz/,23,0,0,4,2,4,1,0,0,5,1,0,3,1,0.75,phishing
URL-000314,https://login-page876.click/,83,0,0,3,5,4,1,0,1,9,0,1,3,0,0.5,phishing
URL-000460,https://nonghyup.com/,41,0,0,0,0,3,1,0,0,2609,0,1,0,0,0.02,legitimate
URL-000161,http://bank-page947.click/,35,0,0,2,5,5,0,0,0,33,1,1,0,1,0.34,phishing
URL-000277,http://login-page71.gq/,59,0,0,3,4,4,0,0,0,132,1,0,4,0,0.65,phishing
URL-000192,http://secure-page629.ml/,100,1,0,3,2,8,0,0,0,21,1,0,1,0,0.68,phishing
URL-000386,https://hanabank.com/,19,1,0,1,1,2,1,0,0,2941,0,1,1,0,0.04,legitimate
URL-000414,https://shinhanbank.com/,23,0,1,1,0,2,1,0,0,3299,0,1,0,0,0.04,legitimate
URL-000492,http://wooribank.com/,41,0,0,0,0,2,0,0,0,2479,0,1,0,0,0.0,legitimate
URL-000344,https://kbstar.com/,31,0,0,1,1,2,1,0,0,1685,0,1,1,0,0.02,legitimate
URL-000770,https://kbstar.com/,23,0,0,0,1,3,1,0,0,732,0,1,0,0,0.1,legitimate
URL-000309,http://bank-page99.xyz/,81,0,1,4,2,9,0,0,0,15,1,0,2,1,0.62,phishing
URL-000662,https://shinhanbank.com/,44,0,0,0,0,1,1,0,0,3047,0,1,0,0,0.13,legitimate
URL-000131,https://secure-secure677.xyz/,52,1,0,1,1,4,1,1,1,58,1,0,3,1,0.69,phishing
URL-000664,https://nonghyup.com/,17,0,0,0,1,2,1,0,0,3364,0,1,0,0,0.12,legitimate
URL-000100,https://account-page948.gq/,98,1,0,4,5,2,1,0,0,12,1,1,2,0,0.86,phishing
URL-000373,https://wooribank.com/,38,0,0,0,1,0,1,0,0,2312,0,1,0,0,0.1,legitimate
URL-000088,http://confirm-page112.tk/,86,0,0,4,5,11,0,0,0,8,1,0,2,1,0.43,phishing
URL-000459,https://shinhanbank.com/,35,0,0,0,1,1,1,0,0,3896,0,1,1,0,0.13,legitimate
URL-000331,https://hanabank.com/,38,0,0,0,0,2,1,0,0,1680,0,1,1,0,0.06,legitimate
URL-000215,http://confirm-secure543.xyz/,79,1,0,4,2,10,0,1,1,40,1,0,1,0,0.58,phishing
URL-000467,https://shinhanbank.com/,60,0,0,0,0,2,1,0,0,2161,0,1,0,1,0.14,legitimate
URL-000122,http://secure-secure526.click/,48,1,0,1,2,2,0,1,1,87,1,0,0,0,0.72,phishing
URL-000615,https://shinhanbank.com/,23,0,0,1,1,0,1,0,0,2813,0,1,0,0,0.03,legitimate
URL-000021,http://secure-page966.xyz/,98,1,0,3,1,10,0,0,0,62,1,0,4,1,0.65,phishing
URL-000701,https://shinhanbank.com/,42,0,0,0,1,3,1,0,0,1669,0,1,0,1,0.06,legitimate
URL-000072,https://confirm-page332.click/,77,0,0,3,1,8,1,0,0,49,1,0,0,0,0.31,phishing
URL-000107,https://verify-page543.ml/,62,0,0,1,3,5,1,0,0,1,1,0,1,1,0.54,phishing
URL-000271,https://login-secure867.gq/,112,1,0,2,4,6,1,1,1,36,1,1,2,0,0.44,phishing
URL-000436,https://wooribank.com/,41,0,0,0,1,1,1,0,0,2432,0,1,1,0,0.07,legitimate
URL-000103,http://bank-page772.xyz/,103,0,1,3,5,2,0,0,1,6,1,0,2,1,0.71,phishing
